pair_id,channel,family,a_predicate,a_date,b_predicate,b_date,days_between,both_future_modal,status
C000236,bravos,dollar_direction,P00234,2026-06-18,P00393,2026-09-05,79,False,UNADJUDICATED_CANDIDATE
C000237,bravos,dollar_direction,P00235,2026-06-18,P00273,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000238,bravos,dollar_direction,P00235,2026-06-18,P00277,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000239,bravos,dollar_direction,P00235,2026-06-18,P00284,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000240,bravos,dollar_direction,P00235,2026-06-18,P00291,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000241,bravos,dollar_direction,P00235,2026-06-18,P00294,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000242,bravos,dollar_direction,P00235,2026-06-18,P00312,2026-08-11,54,False,UNADJUDICATED_CANDIDATE
C000243,bravos,dollar_direction,P00235,2026-06-18,P00329,2026-08-18,61,False,UNADJUDICATED_CANDIDATE
C000244,bravos,dollar_direction,P00235,2026-06-18,P00376,2026-08-27,70,False,UNADJUDICATED_CANDIDATE
C000245,bravos,dollar_direction,P00235,2026-06-18,P00381,2026-08-27,70,False,UNADJUDICATED_CANDIDATE
C000246,bravos,dollar_direction,P00236,2026-06-18,P00274,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000247,bravos,dollar_direction,P00236,2026-06-18,P00280,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000248,bravos,dollar_direction,P00236,2026-06-18,P00281,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000249,bravos,dollar_direction,P00236,2026-06-18,P00292,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000250,bravos,dollar_direction,P00236,2026-06-18,P00310,2026-08-11,54,False,UNADJUDICATED_CANDIDATE
C000251,bravos,dollar_direction,P00236,2026-06-18,P00314,2026-08-11,54,False,UNADJUDICATED_CANDIDATE
C000252,bravos,dollar_direction,P00236,2026-06-18,P00332,2026-08-18,61,False,UNADJUDICATED_CANDIDATE
C000253,bravos,dollar_direction,P00236,2026-06-18,P00366,2026-08-27,70,False,UNADJUDICATED_CANDIDATE
C000254,bravos,dollar_direction,P00236,2026-06-18,P00380,2026-08-27,70,False,UNADJUDICATED_CANDIDATE
C000255,bravos,dollar_direction,P00236,2026-06-18,P00393,2026-09-05,79,False,UNADJUDICATED_CANDIDATE
C000256,bravos,dollar_direction,P00243,2026-06-18,P00274,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000257,bravos,dollar_direction,P00243,2026-06-18,P00280,2026-07-07,19,True,UNADJUDICATED_CANDIDATE
C000258,bravos,dollar_direction,P00243,2026-06-18,P00281,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000259,bravos,dollar_direction,P00243,2026-06-18,P00292,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000260,bravos,dollar_direction,P00243,2026-06-18,P00310,2026-08-11,54,False,UNADJUDICATED_CANDIDATE
C000261,bravos,dollar_direction,P00243,2026-06-18,P00314,2026-08-11,54,False,UNADJUDICATED_CANDIDATE
C000262,bravos,dollar_direction,P00243,2026-06-18,P00332,2026-08-18,61,True,UNADJUDICATED_CANDIDATE
C000263,bravos,dollar_direction,P00243,2026-06-18,P00366,2026-08-27,70,False,UNADJUDICATED_CANDIDATE
C000264,bravos,dollar_direction,P00243,2026-06-18,P00380,2026-08-27,70,False,UNADJUDICATED_CANDIDATE
C000265,bravos,dollar_direction,P00243,2026-06-18,P00393,2026-09-05,79,False,UNADJUDICATED_CANDIDATE
C000266,bravos,dollar_direction,P00247,2026-06-18,P00273,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000267,bravos,dollar_direction,P00247,2026-06-18,P00277,2026-07-07,19,True,UNADJUDICATED_CANDIDATE
C000268,bravos,dollar_direction,P00247,2026-06-18,P00284,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000269,bravos,dollar_direction,P00247,2026-06-18,P00291,2026-07-07,19,True,UNADJUDICATED_CANDIDATE
C000270,bravos,dollar_direction,P00247,2026-06-18,P00294,2026-07-07,19,False,UNADJUDICATED_CANDIDATE
C000271,bravos,dollar_direction,P00247,2026-06-18,P00312,2026-08-11,54,False,UNADJUDICATED_CANDIDATE
C000272,bravos,dollar_direction,P00247,2026-06-18,P00329,2026-08-18,61,False,UNADJUDICATED_CANDIDATE
C000273,bravos,dollar_direction,P00247,2026-06-18,P00376,2026-08-27,70,True,UNADJUDICATED_CANDIDATE
C000274,bravos,dollar_direction,P00247,2026-06-18,P00381,2026-08-27,70,False,UNADJUDICATED_CANDIDATE
C000275,bravos,dollar_direction,P00273,2026-07-07,P00310,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000276,bravos,dollar_direction,P00273,2026-07-07,P00314,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000277,bravos,dollar_direction,P00273,2026-07-07,P00332,2026-08-18,42,False,UNADJUDICATED_CANDIDATE
C000278,bravos,dollar_direction,P00273,2026-07-07,P00366,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000279,bravos,dollar_direction,P00273,2026-07-07,P00380,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000280,bravos,dollar_direction,P00273,2026-07-07,P00393,2026-09-05,60,False,UNADJUDICATED_CANDIDATE
C000281,bravos,dollar_direction,P00274,2026-07-07,P00312,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000282,bravos,dollar_direction,P00274,2026-07-07,P00329,2026-08-18,42,False,UNADJUDICATED_CANDIDATE
C000283,bravos,dollar_direction,P00274,2026-07-07,P00376,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000284,bravos,dollar_direction,P00274,2026-07-07,P00381,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000285,bravos,dollar_direction,P00277,2026-07-07,P00310,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000286,bravos,dollar_direction,P00277,2026-07-07,P00314,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000287,bravos,dollar_direction,P00277,2026-07-07,P00332,2026-08-18,42,True,UNADJUDICATED_CANDIDATE
C000288,bravos,dollar_direction,P00277,2026-07-07,P00366,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000289,bravos,dollar_direction,P00277,2026-07-07,P00380,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000290,bravos,dollar_direction,P00277,2026-07-07,P00393,2026-09-05,60,False,UNADJUDICATED_CANDIDATE
C000291,bravos,dollar_direction,P00280,2026-07-07,P00312,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000292,bravos,dollar_direction,P00280,2026-07-07,P00329,2026-08-18,42,False,UNADJUDICATED_CANDIDATE
C000293,bravos,dollar_direction,P00280,2026-07-07,P00376,2026-08-27,51,True,UNADJUDICATED_CANDIDATE
C000294,bravos,dollar_direction,P00280,2026-07-07,P00381,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000295,bravos,dollar_direction,P00281,2026-07-07,P00312,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000296,bravos,dollar_direction,P00281,2026-07-07,P00329,2026-08-18,42,False,UNADJUDICATED_CANDIDATE
C000297,bravos,dollar_direction,P00281,2026-07-07,P00376,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000298,bravos,dollar_direction,P00281,2026-07-07,P00381,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000299,bravos,dollar_direction,P00284,2026-07-07,P00310,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000300,bravos,dollar_direction,P00284,2026-07-07,P00314,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000301,bravos,dollar_direction,P00284,2026-07-07,P00332,2026-08-18,42,False,UNADJUDICATED_CANDIDATE
C000302,bravos,dollar_direction,P00284,2026-07-07,P00366,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000303,bravos,dollar_direction,P00284,2026-07-07,P00380,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000304,bravos,dollar_direction,P00284,2026-07-07,P00393,2026-09-05,60,False,UNADJUDICATED_CANDIDATE
C000305,bravos,dollar_direction,P00291,2026-07-07,P00310,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000306,bravos,dollar_direction,P00291,2026-07-07,P00314,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000307,bravos,dollar_direction,P00291,2026-07-07,P00332,2026-08-18,42,True,UNADJUDICATED_CANDIDATE
C000308,bravos,dollar_direction,P00291,2026-07-07,P00366,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000309,bravos,dollar_direction,P00291,2026-07-07,P00380,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000310,bravos,dollar_direction,P00291,2026-07-07,P00393,2026-09-05,60,False,UNADJUDICATED_CANDIDATE
C000311,bravos,dollar_direction,P00292,2026-07-07,P00312,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000312,bravos,dollar_direction,P00292,2026-07-07,P00329,2026-08-18,42,False,UNADJUDICATED_CANDIDATE
C000313,bravos,dollar_direction,P00292,2026-07-07,P00376,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000314,bravos,dollar_direction,P00292,2026-07-07,P00381,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000315,bravos,dollar_direction,P00294,2026-07-07,P00310,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000316,bravos,dollar_direction,P00294,2026-07-07,P00314,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000317,bravos,dollar_direction,P00294,2026-07-07,P00332,2026-08-18,42,False,UNADJUDICATED_CANDIDATE
C000318,bravos,dollar_direction,P00294,2026-07-07,P00366,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000319,bravos,dollar_direction,P00294,2026-07-07,P00380,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000320,bravos,dollar_direction,P00294,2026-07-07,P00393,2026-09-05,60,False,UNADJUDICATED_CANDIDATE
C000321,bravos,dollar_direction,P00310,2026-08-11,P00329,2026-08-18,7,False,UNADJUDICATED_CANDIDATE
C000322,bravos,dollar_direction,P00310,2026-08-11,P00376,2026-08-27,16,False,UNADJUDICATED_CANDIDATE
C000323,bravos,dollar_direction,P00310,2026-08-11,P00381,2026-08-27,16,False,UNADJUDICATED_CANDIDATE
C000324,bravos,dollar_direction,P00312,2026-08-11,P00332,2026-08-18,7,False,UNADJUDICATED_CANDIDATE
C000325,bravos,dollar_direction,P00312,2026-08-11,P00366,2026-08-27,16,False,UNADJUDICATED_CANDIDATE
C000326,bravos,dollar_direction,P00312,2026-08-11,P00380,2026-08-27,16,False,UNADJUDICATED_CANDIDATE
C000327,bravos,dollar_direction,P00312,2026-08-11,P00393,2026-09-05,25,False,UNADJUDICATED_CANDIDATE
C000328,bravos,dollar_direction,P00314,2026-08-11,P00329,2026-08-18,7,False,UNADJUDICATED_CANDIDATE
C000329,bravos,dollar_direction,P00314,2026-08-11,P00376,2026-08-27,16,False,UNADJUDICATED_CANDIDATE
C000330,bravos,dollar_direction,P00314,2026-08-11,P00381,2026-08-27,16,False,UNADJUDICATED_CANDIDATE
C000331,bravos,dollar_direction,P00329,2026-08-18,P00366,2026-08-27,9,False,UNADJUDICATED_CANDIDATE
C000332,bravos,dollar_direction,P00329,2026-08-18,P00380,2026-08-27,9,False,UNADJUDICATED_CANDIDATE
C000333,bravos,dollar_direction,P00329,2026-08-18,P00393,2026-09-05,18,False,UNADJUDICATED_CANDIDATE
C000334,bravos,dollar_direction,P00332,2026-08-18,P00376,2026-08-27,9,True,UNADJUDICATED_CANDIDATE
C000335,bravos,dollar_direction,P00332,2026-08-18,P00381,2026-08-27,9,False,UNADJUDICATED_CANDIDATE
C000336,bravos,dollar_direction,P00376,2026-08-27,P00393,2026-09-05,9,False,UNADJUDICATED_CANDIDATE
C000337,bravos,dollar_direction,P00381,2026-08-27,P00393,2026-09-05,9,False,UNADJUDICATED_CANDIDATE
C000338,bravos,gold_direction,P00072,2026-04-20,P00266,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C000339,bravos,gold_direction,P00072,2026-04-20,P00276,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C000340,bravos,gold_direction,P00072,2026-04-20,P00295,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C000341,bravos,gold_direction,P00072,2026-04-20,P00297,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C000342,bravos,gold_direction,P00072,2026-04-20,P00299,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C000343,bravos,gold_direction,P00072,2026-04-20,P00365,2026-08-27,129,False,UNADJUDICATED_CANDIDATE
C000344,bravos,gold_direction,P00072,2026-04-20,P00370,2026-08-27,129,False,UNADJUDICATED_CANDIDATE
C000345,bravos,gold_direction,P00072,2026-04-20,P00377,2026-08-27,129,False,UNADJUDICATED_CANDIDATE
C000346,bravos,gold_direction,P00072,2026-04-20,P00378,2026-08-27,129,False,UNADJUDICATED_CANDIDATE
C000347,bravos,gold_direction,P00072,2026-04-20,P00382,2026-08-27,129,False,UNADJUDICATED_CANDIDATE
C000348,bravos,gold_direction,P00073,2026-04-20,P00266,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C000349,bravos,gold_direction,P00073,2026-04-20,P00276,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C000350,bravos,gold_direction,P00073,2026-04-20,P00295,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C000351,bravos,gold_direction,P00073,2026-04-20,P00297,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C000352,bravos,gold_direction,P00073,2026-04-20,P00299,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C000353,bravos,gold_direction,P00073,2026-04-20,P00365,2026-08-27,129,False,UNADJUDICATED_CANDIDATE
C000354,bravos,gold_direction,P00073,2026-04-20,P00370,2026-08-27,129,False,UNADJUDICATED_CANDIDATE
C000355,bravos,gold_direction,P00073,2026-04-20,P00377,2026-08-27,129,False,UNADJUDICATED_CANDIDATE
C000356,bravos,gold_direction,P00073,2026-04-20,P00378,2026-08-27,129,False,UNADJUDICATED_CANDIDATE
C000357,bravos,gold_direction,P00073,2026-04-20,P00382,2026-08-27,129,False,UNADJUDICATED_CANDIDATE
C000358,bravos,gold_direction,P00075,2026-04-20,P00266,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C000359,bravos,gold_direction,P00075,2026-04-20,P00276,2026-07-07,78,True,UNADJUDICATED_CANDIDATE
C000360,bravos,gold_direction,P00075,2026-04-20,P00295,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C000361,bravos,gold_direction,P00075,2026-04-20,P00297,2026-07-07,78,False,UNADJUDICATED_CANDIDATE
C000362,bravos,gold_direction,P00075,2026-04-20,P00299,2026-07-07,78,True,UNADJUDICATED_CANDIDATE
C000363,bravos,gold_direction,P00075,2026-04-20,P00365,2026-08-27,129,False,UNADJUDICATED_CANDIDATE
C000364,bravos,gold_direction,P00075,2026-04-20,P00370,2026-08-27,129,False,UNADJUDICATED_CANDIDATE
C000365,bravos,gold_direction,P00075,2026-04-20,P00377,2026-08-27,129,True,UNADJUDICATED_CANDIDATE
C000366,bravos,gold_direction,P00075,2026-04-20,P00378,2026-08-27,129,False,UNADJUDICATED_CANDIDATE
C000367,bravos,gold_direction,P00075,2026-04-20,P00382,2026-08-27,129,False,UNADJUDICATED_CANDIDATE
C000368,bravos,gold_direction,P00220,2026-06-11,P00266,2026-07-07,26,False,UNADJUDICATED_CANDIDATE
C000369,bravos,gold_direction,P00220,2026-06-11,P00276,2026-07-07,26,True,UNADJUDICATED_CANDIDATE
C000370,bravos,gold_direction,P00220,2026-06-11,P00295,2026-07-07,26,False,UNADJUDICATED_CANDIDATE
C000371,bravos,gold_direction,P00220,2026-06-11,P00297,2026-07-07,26,False,UNADJUDICATED_CANDIDATE
C000372,bravos,gold_direction,P00220,2026-06-11,P00299,2026-07-07,26,True,UNADJUDICATED_CANDIDATE
C000373,bravos,gold_direction,P00220,2026-06-11,P00365,2026-08-27,77,False,UNADJUDICATED_CANDIDATE
C000374,bravos,gold_direction,P00220,2026-06-11,P00370,2026-08-27,77,False,UNADJUDICATED_CANDIDATE
C000375,bravos,gold_direction,P00220,2026-06-11,P00377,2026-08-27,77,True,UNADJUDICATED_CANDIDATE
C000376,bravos,gold_direction,P00220,2026-06-11,P00378,2026-08-27,77,False,UNADJUDICATED_CANDIDATE
C000377,bravos,gold_direction,P00220,2026-06-11,P00382,2026-08-27,77,False,UNADJUDICATED_CANDIDATE
C000378,bravos,gold_direction,P00266,2026-07-07,P00309,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000379,bravos,gold_direction,P00266,2026-07-07,P00367,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000380,bravos,gold_direction,P00266,2026-07-07,P00368,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000381,bravos,gold_direction,P00266,2026-07-07,P00369,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000382,bravos,gold_direction,P00266,2026-07-07,P00371,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000383,bravos,gold_direction,P00266,2026-07-07,P00372,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000384,bravos,gold_direction,P00266,2026-07-07,P00373,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000385,bravos,gold_direction,P00266,2026-07-07,P00374,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000386,bravos,gold_direction,P00266,2026-07-07,P00375,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000387,bravos,gold_direction,P00266,2026-07-07,P00379,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000388,bravos,gold_direction,P00272,2026-07-07,P00365,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000389,bravos,gold_direction,P00272,2026-07-07,P00370,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000390,bravos,gold_direction,P00272,2026-07-07,P00377,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000391,bravos,gold_direction,P00272,2026-07-07,P00378,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000392,bravos,gold_direction,P00272,2026-07-07,P00382,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000393,bravos,gold_direction,P00276,2026-07-07,P00309,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000394,bravos,gold_direction,P00276,2026-07-07,P00367,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000395,bravos,gold_direction,P00276,2026-07-07,P00368,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000396,bravos,gold_direction,P00276,2026-07-07,P00369,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000397,bravos,gold_direction,P00276,2026-07-07,P00371,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000398,bravos,gold_direction,P00276,2026-07-07,P00372,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000399,bravos,gold_direction,P00276,2026-07-07,P00373,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000400,bravos,gold_direction,P00276,2026-07-07,P00374,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000401,bravos,gold_direction,P00276,2026-07-07,P00375,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000402,bravos,gold_direction,P00276,2026-07-07,P00379,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000403,bravos,gold_direction,P00278,2026-07-07,P00365,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000404,bravos,gold_direction,P00278,2026-07-07,P00370,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000405,bravos,gold_direction,P00278,2026-07-07,P00377,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000406,bravos,gold_direction,P00278,2026-07-07,P00378,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000407,bravos,gold_direction,P00278,2026-07-07,P00382,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000408,bravos,gold_direction,P00295,2026-07-07,P00309,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000409,bravos,gold_direction,P00295,2026-07-07,P00367,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000410,bravos,gold_direction,P00295,2026-07-07,P00368,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000411,bravos,gold_direction,P00295,2026-07-07,P00369,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000412,bravos,gold_direction,P00295,2026-07-07,P00371,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000413,bravos,gold_direction,P00295,2026-07-07,P00372,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000414,bravos,gold_direction,P00295,2026-07-07,P00373,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000415,bravos,gold_direction,P00295,2026-07-07,P00374,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000416,bravos,gold_direction,P00295,2026-07-07,P00375,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000417,bravos,gold_direction,P00295,2026-07-07,P00379,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000418,bravos,gold_direction,P00297,2026-07-07,P00309,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000419,bravos,gold_direction,P00297,2026-07-07,P00367,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000420,bravos,gold_direction,P00297,2026-07-07,P00368,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000421,bravos,gold_direction,P00297,2026-07-07,P00369,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000422,bravos,gold_direction,P00297,2026-07-07,P00371,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000423,bravos,gold_direction,P00297,2026-07-07,P00372,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000424,bravos,gold_direction,P00297,2026-07-07,P00373,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000425,bravos,gold_direction,P00297,2026-07-07,P00374,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000426,bravos,gold_direction,P00297,2026-07-07,P00375,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000427,bravos,gold_direction,P00297,2026-07-07,P00379,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000428,bravos,gold_direction,P00299,2026-07-07,P00309,2026-08-11,35,False,UNADJUDICATED_CANDIDATE
C000429,bravos,gold_direction,P00299,2026-07-07,P00367,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000430,bravos,gold_direction,P00299,2026-07-07,P00368,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000431,bravos,gold_direction,P00299,2026-07-07,P00369,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000432,bravos,gold_direction,P00299,2026-07-07,P00371,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000433,bravos,gold_direction,P00299,2026-07-07,P00372,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000434,bravos,gold_direction,P00299,2026-07-07,P00373,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000435,bravos,gold_direction,P00299,2026-07-07,P00374,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000436,bravos,gold_direction,P00299,2026-07-07,P00375,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000437,bravos,gold_direction,P00299,2026-07-07,P00379,2026-08-27,51,False,UNADJUDICATED_CANDIDATE
C000438,bravos,gold_direction,P00309,2026-08-11,P00365,2026-08-27,16,False,UNADJUDICATED_CANDIDATE
C000439,bravos,gold_direction,P00309,2026-08-11,P00370,2026-08-27,16,False,UNADJUDICATED_CANDIDATE
C000440,bravos,gold_direction,P00309,2026-08-11,P00377,2026-08-27,16,False,UNADJUDICATED_CANDIDATE
C000441,bravos,gold_direction,P00309,2026-08-11,P00378,2026-08-27,16,False,UNADJUDICATED_CANDIDATE
C000442,bravos,gold_direction,P00309,2026-08-11,P00382,2026-08-27,16,False,UNADJUDICATED_CANDIDATE
C000443,bravos,inflation_direction,P00008,2026-03-20,P00020,2026-03-26,6,False,UNADJUDICATED_CANDIDATE
C000444,bravos,inflation_direction,P00008,2026-03-20,P00022,2026-03-26,6,False,UNADJUDICATED_CANDIDATE
C000445,bravos,inflation_direction,P00008,2026-03-20,P00033,2026-03-26,6,False,UNADJUDICATED_CANDIDATE
C000446,bravos,inflation_direction,P00008,2026-03-20,P00035,2026-03-26,6,False,UNADJUDICATED_CANDIDATE
C000447,bravos,inflation_direction,P00008,2026-03-20,P00036,2026-03-26,6,False,UNADJUDICATED_CANDIDATE
